lat,lon,year_of_crime
34.0488,-118.2518,2015
34.046,-118.2509,2015
34.0446,-118.2507,2015
34.0515,-118.2424,2015
34.0396,-118.2451,2015
34.0407,-118.268,2015
34.0454,-118.2466,2015
34.0491,-118.2414,2015
34.0461,-118.2476,2015
34.0459,-118.2579,2015
34.0348,-118.235,2015
34.0502,-118.254,2015
34.0522,-118.2538,2015
34.0462,-118.2585,2015
34.0401,-118.2459,2015
34.0348,-118.235,2015
34.0319,-118.2594,2015
34.0442,-118.2439,2015
34.0489,-118.2453,2015
34.0366,-118.2602,2015
34.0423,-118.2452,2015
34.0494,-118.2599,2015
34.0494,-118.2599,2015
34.0439,-118.2479,2015
34.0421,-118.2469,2015
34.0338,-118.2665,2015
34.0433,-118.2488,2015
34.0455,-118.2381,2015
34.0561,-118.2415,2015
34.0384,-118.2646,2015
34.0466,-118.2427,2015
34.0467,-118.2556,2015
34.0433,-118.2488,2015
34.0421,-118.2469,2015
34.051,-118.248,2015
34.0557,-118.2488,2015
34.0488,-118.2518,2015
34.0473,-118.2462,2015
34.0481,-118.2507,2015
34.0448,-118.2474,2015
34.0473,-118.2566,2015
34.0431,-118.2692,2015
34.0467,-118.252,2015
34.0467,-118.252,2015
34.0496,-118.2458,2015
34.0435,-118.2427,2015
34.0617,-118.2469,2015
34.0663,-118.2302,2015
34.0401,-118.2668,2015
34.0481,-118.2507,2015
34.0448,-118.2474,2015
34.0423,-118.2452,2015
34.046,-118.2509,2015
34.0481,-118.2507,2015
34.0495,-118.2458,2015
34.0459,-118.2545,2015
34.0388,-118.2574,2015
34.0517,-118.2491,2015
34.0477,-118.2393,2015
34.0417,-118.2443,2015
34.0461,-118.2476,2015
34.0481,-118.2507,2015
34.0376,-118.2594,2015
34.0437,-118.2455,2015
34.0428,-118.2461,2015
34.0423,-118.2452,2015
34.0455,-118.2452,2015
34.0455,-118.2452,2015
34.035,-118.2386,2015
34.0437,-118.2455,2015
34.0402,-118.2598,2015
34.0637,-118.244,2015
34.0474,-118.2496,2015
34.0446,-118.245,2015
34.043,-118.242,2015
34.0563,-118.2374,2015
34.0481,-118.2507,2015
34.0483,-118.2631,2015
34.0401,-118.2668,2015
34.0473,-118.2566,2015
34.0439,-118.2479,2015
34.043,-118.242,2015
34.0488,-118.2518,2015
34.0454,-118.2466,2015
34.0467,-118.247,2015
34.0336,-118.2626,2015
34.0494,-118.2599,2015
34.0563,-118.2374,2015
34.0423,-118.2452,2015
34.0728,-118.2293,2015
34.0566,-118.2319,2015
34.0416,-118.244,2015
34.0421,-118.2469,2015
34.0438,-118.2547,2015
34.0452,-118.2534,2015
34.0428,-118.2461,2015
34.0448,-118.2474,2015
34.0454,-118.2466,2015
34.0462,-118.2628,2015
34.0488,-118.2518,2015
34.0442,-118.2439,2015
34.0444,-118.2407,2015
34.0335,-118.2619,2015
34.0502,-118.2574,2015
34.0482,-118.2472,2015
34.0471,-118.2474,2015
34.0394,-118.2496,2015
34.0473,-118.2462,2015
34.0403,-118.2421,2015
34.0607,-118.2494,2015
34.0421,-118.2405,2015
34.0428,-118.2461,2015
34.0394,-118.2405,2015
34.0421,-118.2469,2015
34.0455,-118.2452,2015
34.0454,-118.2466,2015
34.0445,-118.2523,2015
34.0496,-118.2458,2015
34.0479,-118.2612,2015
34.0489,-118.2453,2015
34.0495,-118.2494,2015
34.0449,-118.2458,2015
34.0518,-118.2593,2015
34.0449,-118.2458,2015
34.0394,-118.2405,2015
34.0437,-118.2455,2015
34.0488,-118.2518,2015
34.0336,-118.2626,2015
34.071,-118.2302,2015
34.0502,-118.254,2015
34.0467,-118.252,2015
34.0405,-118.2567,2015
34.051,-118.2445,2015
34.0428,-118.2461,2015
34.0442,-118.2439,2015
34.0388,-118.2574,2015
34.0388,-118.2574,2015
34.045,-118.264,2015
34.0545,-118.2499,2015
34.0491,-118.2558,2015
34.0437,-118.2455,2015
34.051,-118.248,2015
34.0453,-118.2443,2015
34.0473,-118.2566,2015
34.0473,-118.2566,2015
34.0439,-118.2514,2015
34.0502,-118.254,2015
34.0502,-118.254,2015
34.0502,-118.254,2015
34.0502,-118.254,2015
34.0353,-118.2698,2015
34.0452,-118.2534,2015
34.0453,-118.2443,2015
34.0563,-118.2374,2015
34.0336,-118.2626,2015
34.042,-118.2625,2015
34.0471,-118.2491,2015
34.0446,-118.245,2015
34.0495,-118.2494,2015
34.0557,-118.2488,2015
34.0407,-118.268,2015
34.0519,-118.2531,2015
34.0467,-118.252,2015
34.0464,-118.2447,2015
34.0515,-118.2424,2015
34.0421,-118.2469,2015
34.0659,-118.2429,2015
34.0423,-118.2452,2015
34.0444,-118.2593,2015
34.0344,-118.272,2015
34.0435,-118.2427,2015
34.0736,-118.2312,2015
34.0462,-118.2585,2015
34.059,-118.2369,2015
34.0491,-118.2414,2015
34.0494,-118.2599,2015
34.0431,-118.2692,2015
34.0421,-118.2469,2015
34.0487,-118.2588,2015
34.0453,-118.2443,2015
34.0632,-118.2349,2015
34.043,-118.242,2015
34.0442,-118.2439,2015
34.048,-118.2577,2015
34.046,-118.2509,2015
34.0467,-118.2485,2015
34.0407,-118.2468,2015
34.0335,-118.2619,2015
34.0428,-118.2461,2015
34.0452,-118.2534,2015
34.0415,-118.2654,2015
34.0423,-118.2666,2015
34.0446,-118.245,2015
34.0421,-118.2469,2015
34.042,-118.2625,2015
34.0644,-118.2387,2015
34.0453,-118.2443,2015
34.0421,-118.2469,2015
34.0457,-118.2665,2015
34.0407,-118.2468,2015
34.0437,-118.2455,2015
34.0421,-118.2469,2015
34.0417,-118.2443,2015
34.0474,-118.2496,2015
34.0382,-118.2603,2015
34.0437,-118.2455,2015
34.0485,-118.2447,2015
34.0439,-118.2514,2015
34.0381,-118.2716,2015
34.0511,-118.2381,2015
34.0467,-118.2556,2015
34.0577,-118.2318,2015
34.0467,-118.252,2015
34.0408,-118.2428,2015
34.0449,-118.2458,2015
34.0587,-118.233,2015
34.0488,-118.2518,2015
34.0421,-118.2469,2015
34.0488,-118.25,2015
34.0438,-118.2416,2015
34.0417,-118.2443,2015
34.0463,-118.255,2015
34.0342,-118.2636,2015
34.0389,-118.255,2015
34.0499,-118.2614,2015
34.0419,-118.2485,2015
34.0461,-118.2395,2015
34.042,-118.2625,2015
34.0428,-118.2461,2015
34.0421,-118.2405,2015
34.0442,-118.2439,2015
34.0388,-118.2717,2015
34.0437,-118.2455,2015
34.0635,-118.2313,2015
34.046,-118.2509,2015
34.0471,-118.2491,2015
34.0514,-118.2451,2015
34.0738,-118.2502,2015
34.0635,-118.2313,2015
34.0462,-118.2585,2015
34.0428,-118.2461,2015
34.0563,-118.2374,2015
34.0407,-118.2468,2015
34.0471,-118.2491,2015
34.0437,-118.2455,2015
34.0437,-118.2455,2015
34.0501,-118.2621,2015
34.0522,-118.2538,2015
34.0635,-118.2313,2015
34.0442,-118.2439,2015
34.0446,-118.245,2015
34.0467,-118.252,2015
34.0446,-118.2507,2015
34.0444,-118.2628,2015
34.0446,-118.245,2015
34.0423,-118.2631,2015
34.0467,-118.2556,2015
34.0549,-118.2395,2015
34.054,-118.2435,2015
34.0541,-118.2451,2015
34.0628,-118.242,2015
34.0449,-118.2458,2015
34.0439,-118.2514,2015
34.0407,-118.2468,2015
34.0438,-118.2416,2015
34.0468,-118.2415,2015
34.0423,-118.2452,2015
34.0417,-118.2443,2015
34.0462,-118.2628,2015
34.048,-118.2577,2015
34.0428,-118.2461,2015
34.0537,-118.2379,2015
34.0421,-118.2469,2015
34.0396,-118.259,2015
34.0439,-118.2514,2015
34.0583,-118.2395,2015
34.046,-118.2509,2015
34.0439,-118.2514,2015
34.046,-118.2326,2015
34.0394,-118.2496,2015
34.0416,-118.2584,2015
34.0394,-118.2522,2015
34.0522,-118.2538,2015
34.0491,-118.2558,2015
34.0503,-118.2504,2015
34.0467,-118.252,2015
34.0454,-118.2466,2015
34.0478,-118.2484,2015
34.0506,-118.2368,2015
34.0515,-118.2424,2015
34.0455,-118.2452,2015
34.0442,-118.2439,2015
34.0407,-118.2468,2015
34.0516,-118.2561,2015
34.0394,-118.2405,2015
34.0442,-118.2439,2015
34.0317,-118.2641,2015
34.048,-118.2438,2015
34.0453,-118.2499,2015
34.0459,-118.2579,2015
34.0488,-118.2518,2015
34.0444,-118.2407,2015
34.0674,-118.2468,2015
34.0502,-118.2574,2015
34.0408,-118.2428,2015
34.0563,-118.2374,2015
34.0446,-118.2507,2015
34.0442,-118.2439,2015
34.0517,-118.2491,2015
34.0666,-118.245,2015
34.0448,-118.2474,2015
34.0419,-118.2485,2015
34.0414,-118.2382,2015
34.0428,-118.2461,2015
34.0467,-118.252,2015
34.0416,-118.2584,2015
34.0656,-118.232,2015
34.0485,-118.2447,2015
34.0461,-118.2476,2015
34.0387,-118.2439,2015
34.0488,-118.2518,2015
34.0346,-118.2306,2015
34.0478,-118.2502,2015
34.0475,-118.2657,2015
34.0428,-118.2461,2015
34.0487,-118.2588,2015
34.0407,-118.2468,2015
34.0363,-118.2677,2015
34.0606,-118.2439,2015
34.046,-118.2509,2015
34.0474,-118.2531,2015
34.0495,-118.2494,2015
34.0433,-118.2504,2015
34.0396,-118.259,2015
34.0458,-118.243,2015
34.0437,-118.2455,2015
34.0491,-118.2558,2015
34.0391,-118.2617,2015
34.0545,-118.2499,2015
34.0637,-118.244,2015
34.0491,-118.2558,2015
34.0421,-118.2469,2015
34.0408,-118.2428,2015
34.0404,-118.2504,2015
34.0591,-118.2412,2015
34.0487,-118.2588,2015
34.0423,-118.2452,2015
34.0408,-118.2428,2015
34.0557,-118.2436,2015
34.0449,-118.2458,2015
34.0437,-118.2455,2015
34.0449,-118.2458,2015
34.0688,-118.2333,2013
34.0551,-118.2545,2015
34.0423,-118.2452,2015
34.0408,-118.2428,2015
34.0437,-118.2455,2015
34.0591,-118.2412,2015
34.0591,-118.2412,2015
34.0591,-118.2412,2015
34.0591,-118.2412,2015
34.0444,-118.2407,2015
34.0433,-118.2504,2015
34.0495,-118.2529,2015
34.0435,-118.2427,2015
34.0421,-118.2469,2015
34.0442,-118.2439,2015
34.0417,-118.2398,2015
34.0417,-118.2443,2015
34.0389,-118.255,2015
34.0433,-118.2504,2015
34.0437,-118.2455,2015
34.0446,-118.245,2015
34.034,-118.2651,2015
34.0461,-118.2476,2015
34.0653,-118.2412,2015
34.0347,-118.2602,2015
34.0428,-118.2461,2015
34.0502,-118.254,2015
34.0437,-118.2455,2015
34.0467,-118.2485,2015
34.0635,-118.2458,2015
34.0487,-118.2588,2015
34.0442,-118.2439,2015
34.0423,-118.2452,2015
34.0446,-118.245,2015
34.043,-118.242,2015
34.0419,-118.2485,2015
34.0449,-118.2458,2015
34.0467,-118.252,2015
34.0471,-118.2491,2015
34.0306,-118.2635,2015
34.0306,-118.2635,2015
34.0428,-118.2461,2015
34.0467,-118.252,2015
34.0529,-118.2329,2015
34.034,-118.2651,2015
34.0467,-118.252,2015
34.0421,-118.2469,2015
34.0395,-118.2656,2015
34.0565,-118.2395,2015
34.0565,-118.2395,2015
34.045,-118.2435,2015
34.045,-118.2435,2015
34.0449,-118.2458,2015
34.0437,-118.2652,2015
34.0407,-118.2468,2015
34.0407,-118.2468,2015
34.0446,-118.245,2015
34.0446,-118.245,2015
34.0491,-118.2558,2015
34.0635,-118.2426,2015
34.0478,-118.2454,2015
34.0515,-118.2424,2015
34.0545,-118.2499,2015
34.0421,-118.2469,2015
34.0488,-118.2483,2015
34.0395,-118.2656,2015
34.0461,-118.2476,2015
34.0442,-118.2439,2015
34.0453,-118.2499,2015
34.0494,-118.2599,2015
34.0435,-118.2427,2015
34.0462,-118.2628,2015
34.0457,-118.2665,2015
34.0446,-118.249,2015
34.0488,-118.2518,2015
34.0462,-118.2585,2015
34.0473,-118.2601,2015
34.051,-118.248,2015
34.0515,-118.2424,2015
34.0421,-118.2469,2015
34.0464,-118.248,2015
34.0439,-118.2479,2015
34.0599,-118.2379,2015
34.0483,-118.2631,2015
34.0403,-118.2421,2015
34.0428,-118.2461,2015
34.0423,-118.2452,2015
34.0491,-118.2558,2015
34.0368,-118.2412,2015
34.0501,-118.2621,2015
34.0495,-118.2529,2015
34.0417,-118.2398,2015
34.0449,-118.2458,2015
34.0565,-118.2395,2015
34.0565,-118.2395,2015
34.0445,-118.2523,2015
34.0479,-118.2612,2015
34.0623,-118.2383,2015
34.0516,-118.2561,2015
34.0516,-118.2561,2015
34.0516,-118.2561,2015
34.0503,-118.2504,2015
34.0439,-118.2479,2015
34.0439,-118.2479,2015
34.0387,-118.2335,2015
34.0423,-118.2452,2015
34.0473,-118.2601,2015
34.0473,-118.2601,2015
34.0473,-118.2601,2015
34.0439,-118.2514,2015
34.0421,-118.2469,2015
34.0464,-118.248,2015
34.0466,-118.259,2015
34.0466,-118.259,2015
34.0446,-118.245,2015
34.0411,-118.2545,2015
34.0558,-118.24,2015
34.0431,-118.2692,2015
34.0404,-118.2504,2015
34.0395,-118.2405,2015
34.0401,-118.2668,2015
34.0437,-118.2455,2015
34.0586,-118.2402,2015
34.0615,-118.2412,2015
34.0685,-118.246,2015
34.043,-118.242,2015
34.0487,-118.2588,2015
34.0457,-118.2665,2015
34.0446,-118.245,2015
34.0435,-118.2427,2015
34.0448,-118.2474,2015
34.0448,-118.2474,2015
34.0401,-118.2668,2015
34.0471,-118.2474,2015
34.0453,-118.2443,2015
34.0462,-118.2628,2015
34.0442,-118.2439,2015
34.0453,-118.2499,2015
34.0462,-118.2585,2015
34.0462,-118.2585,2015
34.0481,-118.2507,2015
34.0474,-118.2531,2015
34.0453,-118.2443,2015
34.0688,-118.2333,2015
34.0688,-118.2333,2015
34.0502,-118.254,2015
34.0421,-118.2469,2015
34.0446,-118.249,2015
34.0448,-118.2474,2015
34.0448,-118.2474,2015
34.0617,-118.2469,2015
34.0446,-118.245,2015
34.0481,-118.2507,2015
34.0693,-118.2488,2015
34.0446,-118.249,2015
34.0423,-118.2452,2015
34.0421,-118.2469,2015
34.0426,-118.2636,2015
34.0446,-118.245,2015
34.0449,-118.2415,2015
34.0557,-118.2436,2015
34.0428,-118.2461,2015
34.0421,-118.2469,2015
34.0419,-118.2485,2015
34.0448,-118.2474,2015
34.0442,-118.2439,2015
34.0462,-118.2585,2015
34.0454,-118.2657,2015
34.0453,-118.2443,2015
34.0453,-118.2443,2015
34.0407,-118.2468,2015
34.0393,-118.2689,2015
34.0527,-118.2398,2015
34.0442,-118.2439,2015
34.035,-118.2386,2015
34.0416,-118.2584,2015
34.0442,-118.2439,2015
34.0461,-118.2476,2015
34.0416,-118.2584,2015
34.0517,-118.2491,2015
34.0423,-118.2561,2015
34.0464,-118.2402,2015
34.0488,-118.2483,2015
34.0434,-118.2577,2015
34.0421,-118.2469,2015
34.0431,-118.2692,2015
34.0417,-118.2443,2015
34.0495,-118.2563,2015
34.0442,-118.2439,2015
34.0408,-118.2428,2015
34.0421,-118.2405,2015
34.0467,-118.252,2015
34.0336,-118.2626,2015
34.045,-118.264,2015
34.0421,-118.2469,2015
34.039,-118.24,2015
34.0416,-118.2584,2015
34.0439,-118.2514,2015
34.0419,-118.2485,2015
34.0545,-118.2499,2015
34.0403,-118.2421,2015
34.0423,-118.2452,2013
34.0449,-118.2458,2015
34.0373,-118.2503,2015
34.0428,-118.2461,2015
34.0449,-118.2458,2015
34.0407,-118.2468,2015
34.0461,-118.2476,2015
34.0408,-118.2428,2015
34.0402,-118.2598,2015
34.0503,-118.2504,2015
34.0461,-118.2476,2015
34.045,-118.2435,2015
34.0482,-118.2472,2015
34.0445,-118.2523,2015
34.0387,-118.2335,2015
34.0444,-118.2407,2015
34.0503,-118.2504,2015
34.0442,-118.2439,2015
34.0421,-118.2469,2015
34.0401,-118.2668,2015
34.0515,-118.2424,2015
34.0515,-118.2424,2015
34.0393,-118.2689,2015
34.0495,-118.2494,2015
34.0541,-118.2417,2015
34.0472,-118.2442,2015
34.0442,-118.2439,2015
34.046,-118.2509,2015
34.0421,-118.2469,2015
34.0453,-118.2499,2015
34.0336,-118.2626,2015
34.0473,-118.2462,2015
34.0401,-118.2459,2015
34.051,-118.248,2013
34.0495,-118.2494,2015
34.0428,-118.2461,2015
34.0455,-118.2452,2015
34.0569,-118.254,2015
34.0607,-118.2405,2015
34.0448,-118.2474,2015
34.0421,-118.2405,2015
34.051,-118.248,2015
34.0446,-118.245,2015
34.0612,-118.2417,2015
34.0449,-118.2458,2015
34.0452,-118.2534,2015
34.0503,-118.2504,2015
34.0488,-118.2518,2015
34.0382,-118.2384,2015
34.0438,-118.2416,2015
34.0405,-118.2567,2015
34.0405,-118.2567,2015
34.0563,-118.2374,2015
34.0407,-118.2468,2015
34.0423,-118.2452,2015
34.0387,-118.2335,2015
34.0398,-118.2413,2015
34.0446,-118.249,2015
34.0552,-118.2322,2015
34.0472,-118.2371,2015
34.0495,-118.2494,2015
34.0438,-118.2416,2015
34.0446,-118.2507,2015
34.0581,-118.2371,2015
34.0442,-118.2439,2015
34.045,-118.264,2015
34.0401,-118.2668,2015
34.0421,-118.2469,2015
34.0503,-118.2504,2015
34.048,-118.2577,2015
34.0494,-118.2599,2015
34.0382,-118.2432,2015
34.0382,-118.2432,2015
34.0454,-118.2466,2015
34.0583,-118.2395,2015
34.0464,-118.2447,2015
34.0419,-118.2485,2015
34.0433,-118.2488,2015
34.0458,-118.243,2015
34.0442,-118.2439,2015
34.0442,-118.2439,2015
34.0449,-118.2458,2015
34.0392,-118.2524,2015
34.0428,-118.2461,2015
34.0446,-118.249,2015
34.0473,-118.2566,2015
34.0466,-118.259,2015
34.0448,-118.2474,2015
34.0448,-118.2474,2015
34.0448,-118.2474,2015
34.0407,-118.2468,2015
34.0471,-118.2491,2015
34.0467,-118.252,2015
34.0461,-118.2476,2015
34.0552,-118.2322,2015
34.0435,-118.2427,2015
34.0408,-118.2428,2015
34.0408,-118.2428,2015
34.0428,-118.2461,2015
34.0445,-118.2558,2015
34.0478,-118.2502,2015
34.0617,-118.2469,2015
34.0535,-118.256,2015
34.0449,-118.2458,2015
34.0454,-118.2422,2015
34.0403,-118.2421,2015
34.0395,-118.2656,2015
34.0496,-118.2458,2015
34.057,-118.2476,2015
34.0417,-118.2443,2015
34.0473,-118.2462,2015
34.0437,-118.2455,2015
34.0446,-118.245,2015
34.0421,-118.2469,2015
34.0446,-118.249,2015
34.0394,-118.2496,2015
34.0565,-118.2445,2015
34.0446,-118.245,2015
34.0448,-118.2474,2015
34.0388,-118.2574,2015
34.0437,-118.2617,2015
34.0403,-118.2421,2015
34.0393,-118.2689,2015
34.0442,-118.2439,2015
34.0442,-118.2439,2015
34.0442,-118.2439,2015
34.0407,-118.2468,2015
34.0468,-118.2415,2015
34.0454,-118.2422,2015
34.0449,-118.2458,2015
34.0413,-118.2579,2015
34.0495,-118.2494,2015
34.0442,-118.2439,2015
34.0461,-118.2476,2015
34.046,-118.2509,2015
34.0452,-118.2569,2015
34.0437,-118.2455,2015
34.0401,-118.2459,2015
34.0428,-118.2461,2015
34.0428,-118.2461,2015
34.0423,-118.2452,2015
34.0409,-118.2574,2015
34.0372,-118.2654,2015
34.0586,-118.2402,2015
34.032,-118.2667,2015
34.0384,-118.2305,2015
34.0515,-118.2424,2015
34.0312,-118.2615,2015
34.0563,-118.2374,2015
34.0607,-118.2494,2015
34.0607,-118.2494,2015
34.0516,-118.2561,2015
34.0471,-118.2491,2015
34.0461,-118.2476,2015
34.0487,-118.2588,2015
34.0439,-118.2479,2015
34.0516,-118.2561,2015
34.0516,-118.2561,2015
34.0516,-118.2561,2015
34.0516,-118.2561,2015
34.0481,-118.2507,2015
34.0478,-118.2467,2015
34.0387,-118.2576,2015
34.043,-118.2571,2015
34.0442,-118.2439,2015
34.0454,-118.2466,2015
34.0557,-118.2436,2015
34.0419,-118.2485,2015
34.0428,-118.2461,2015
34.0495,-118.2529,2015
34.0423,-118.2561,2015
34.0428,-118.2461,2015
34.0311,-118.2646,2015
34.0449,-118.2458,2015
34.0372,-118.2654,2015
34.0617,-118.2469,2015
34.0419,-118.2485,2015
34.0635,-118.2458,2015
34.0428,-118.2461,2015
34.0495,-118.2563,2015
34.0417,-118.2398,2015
34.0467,-118.252,2015
34.0467,-118.252,2015
34.0481,-118.2507,2015
34.0423,-118.2452,2015
34.0449,-118.2458,2015
34.0433,-118.2488,2015
34.0335,-118.2619,2015
34.0495,-118.2494,2015
34.0449,-118.2458,2015
34.0516,-118.2561,2015
34.0348,-118.2687,2015
34.0462,-118.2585,2015
34.0483,-118.2631,2015
34.0504,-118.2409,2015
34.0442,-118.2439,2015
34.043,-118.2641,2015
34.0455,-118.2452,2015
34.0437,-118.2455,2015
34.0491,-118.2558,2015
34.0503,-118.2504,2015
34.0428,-118.2461,2015
34.0495,-118.2494,2015
34.0421,-118.2469,2015
34.0421,-118.2469,2015
34.0428,-118.2461,2015
34.0412,-118.2436,2015
34.0407,-118.268,2015
34.0407,-118.2468,2015
34.0415,-118.2654,2015
34.0623,-118.2383,2015
34.0467,-118.2556,2015
34.0408,-118.2428,2015
34.0336,-118.2626,2015
34.0435,-118.2427,2015
34.0461,-118.2476,2015
34.0421,-118.2469,2015
34.0407,-118.2468,2015
34.0437,-118.2455,2015
34.0403,-118.2421,2015
34.0419,-118.2523,2015
34.0382,-118.2384,2015
34.0419,-118.2485,2015
34.0388,-118.2574,2015
34.0467,-118.252,2015
34.0467,-118.252,2015
34.0423,-118.2631,2015
34.0467,-118.2556,2015
34.042,-118.2625,2015
34.0416,-118.2584,2015
34.0502,-118.254,2015
34.0467,-118.2485,2015
34.0417,-118.2443,2015
34.0462,-118.2628,2015
34.0657,-118.2376,2015
34.0407,-118.2468,2015
34.0335,-118.2619,2015
34.0446,-118.245,2015
34.0909,-118.2979,2015
34.0813,-118.2981,2015
34.0494,-118.2643,2015
34.0818,-118.2905,2015
34.0559,-118.2756,2015
34.0726,-118.2749,2015
34.0596,-118.2749,2015
34.0682,-118.2502,2015
34.0554,-118.2789,2015
34.0423,-118.2804,2015
34.0559,-118.2756,2015
34.0586,-118.2691,2015
34.0777,-118.2969,2015
34.0406,-118.2798,2015
34.0652,-118.267,2015
34.0836,-118.2917,2015
34.0649,-118.2797,2015
34.0909,-118.2939,2015
34.0561,-118.2653,2015
34.0677,-118.252,2015
34.0647,-118.2583,2015
34.0721,-118.2669,2015
34.0559,-118.2756,2015
34.0565,-118.2768,2015
34.0565,-118.2768,2015
34.062,-118.2804,2015
34.0621,-118.2619,2015
34.0455,-118.2765,2015
34.072,-118.2508,2015
34.0653,-118.2836,2015
34.0673,-118.2641,2015
34.0629,-118.254,2015
34.0699,-118.2596,2015
34.0846,-118.2845,2015
34.0565,-118.2768,2015
34.0682,-118.2833,2015
34.0524,-118.2765,2015
34.0611,-118.2784,2015
34.0539,-118.2799,2015
34.0573,-118.2699,2015
34.0695,-118.2768,2015
34.0609,-118.26,2015
34.0621,-118.2747,2015
34.0652,-118.2492,2015
34.0872,-118.2869,2015
34.0867,-118.2892,2015
34.0544,-118.2723,2015
34.0389,-118.2762,2015
34.0554,-118.2789,2015
34.0506,-118.2699,2015
34.0601,-118.2761,2015
34.0565,-118.2724,2015
34.0565,-118.2724,2015
34.0565,-118.2724,2015
34.0477,-118.2794,2015
34.0573,-118.2699,2015
34.0519,-118.2755,2015
34.0507,-118.2776,2015
34.0473,-118.2827,2015
34.0891,-118.2992,2015
34.0891,-118.2992,2015
34.0781,-118.2609,2015
34.0605,-118.2814,2015
34.0515,-118.2615,2015
34.0562,-118.2673,2015
34.0424,-118.281,2015
34.0517,-118.2798,2015
34.0867,-118.2869,2015
34.0598,-118.2731,2015
34.0881,-118.295,2015
34.0682,-118.2502,2015
34.0534,-118.2745,2015
34.0549,-118.2778,2015
34.0703,-118.2832,2015
34.0562,-118.2673,2015
34.063,-118.2727,2015
34.0806,-118.2843,2015
34.0591,-118.2542,2015
34.0488,-118.2817,2015
34.0596,-118.2749,2015
34.0579,-118.2711,2015
34.0523,-118.2722,2015
34.0644,-118.2686,2015
34.0399,-118.2841,2015
34.0407,-118.2773,2015
34.0565,-118.2724,2015
34.0574,-118.2747,2015
34.0616,-118.2795,2015
34.0677,-118.252,2015
34.0745,-118.2793,2015
34.0601,-118.2805,2015
34.0579,-118.2649,2015
34.0565,-118.2768,2015
34.08,-118.2881,2015
34.0531,-118.2738,2015
34.0619,-118.2702,2015
34.0413,-118.2742,2015
34.0599,-118.2655,2015
34.0515,-118.2658,2015
34.0612,-118.2785,2015
34.0675,-118.2722,2015
34.0683,-118.2739,2015
34.0703,-118.268,2015
34.0682,-118.2609,2015
34.064,-118.2791,2015
34.0764,-118.2905,2015
34.0429,-118.2819,2015
34.0727,-118.284,2015
34.061,-118.2775,2015
34.0508,-118.2819,2015
34.0909,-118.2939,2015
34.065,-118.2666,2015
34.053,-118.2648,2015
34.0589,-118.2821,2015
34.0444,-118.2827,2015
34.0875,-118.2758,2015
34.0586,-118.2691,2015
34.0606,-118.2648,2015
34.062,-118.2804,2015
34.0763,-118.2966,2015
34.0558,-118.2841,2015
34.0559,-118.2722,2015
34.0594,-118.261,2015
34.0584,-118.281,2015
34.0549,-118.2778,2015
34.0735,-118.2526,2015
34.0546,-118.2661,2015
34.0565,-118.2768,2015
34.0727,-118.2597,2015
34.0639,-118.2721,2015
34.0609,-118.2535,2015
34.0517,-118.2663,2015
34.0563,-118.281,2015
34.0737,-118.2659,2015
34.061,-118.2615,2015
34.057,-118.2691,2015
34.0524,-118.2678,2015
34.0554,-118.2702,2015
34.0777,-118.2903,2015
34.0515,-118.2658,2015
34.0637,-118.2662,2015
34.0593,-118.2719,2015
34.0567,-118.2815,2015
34.0517,-118.2663,2015
34.0619,-118.2702,2015
34.0568,-118.2821,2015
34.0714,-118.2813,2015
34.0877,-118.2845,2015
34.0488,-118.2817,2015
34.0524,-118.2652,2015
34.0539,-118.2712,2015
34.0613,-118.2689,2015
34.0652,-118.2492,2015
34.0554,-118.2789,2015
34.0619,-118.2702,2015
34.058,-118.2715,2015
34.0772,-118.2584,2015
34.0597,-118.2795,2015
34.0523,-118.2823,2015
34.0607,-118.2725,2015
34.0472,-118.2782,2015
34.0657,-118.278,2015
34.0573,-118.2699,2015
34.0657,-118.268,2015
34.0634,-118.2705,2015
34.0652,-118.2592,2015
34.0559,-118.2756,2015
34.0768,-118.2573,2015
34.0473,-118.2842,2015
34.0601,-118.2761,2015
34.0657,-118.2825,2015
34.0667,-118.2703,2015
